ROI	Subj1	Subj2	Y	Video	Subj1Group	Subj2Group	GroupStr	VideoType
Frontoparietal	BSCMR131	BSCMR140	0.11654	v5001	B	B	B_B	neutral
Default	BSCMR131	BSCMR140	0.596216	v5001	B	B	B_B	neutral
Visual	BSCMR131	BSCMR140	0.126273	v5002	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR140	-0.206156	v5002	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR140	0.119428	v5002	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR140	0.662101	v5002	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR140	0.118145	v5002	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR140	0.061453	v5002	B	B	B_B	neutral
Default	BSCMR131	BSCMR140	-0.672953	v5002	B	B	B_B	neutral
Visual	BSCMR131	BSCMR140	0.0660899	v5008	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR140	0.430651	v5008	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR140	0.281821	v5008	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR140	0.34002	v5008	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR140	-0.25207	v5008	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR140	0.733584	v5008	B	B	B_B	neutral
Default	BSCMR131	BSCMR140	0.237778	v5008	B	B	B_B	neutral
Visual	BSCMR131	BSCMR141	0.362887	v1001	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR141	0.64381	v1001	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR141	-0.0188139	v1001	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR141	0.599968	v1001	B	B	B_B	horror
Limbic	BSCMR131	BSCMR141	-0.0907791	v1001	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR141	0.311329	v1001	B	B	B_B	horror
Default	BSCMR131	BSCMR141	-0.221724	v1001	B	B	B_B	horror
Visual	BSCMR131	BSCMR141	0.214293	v1002	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR141	-0.0970777	v1002	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR141	0.161105	v1002	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR141	-0.378795	v1002	B	B	B_B	horror
Limbic	BSCMR131	BSCMR141	0.671634	v1002	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR141	0.0243901	v1002	B	B	B_B	horror
Default	BSCMR131	BSCMR141	-0.257053	v1002	B	B	B_B	horror
Visual	BSCMR131	BSCMR141	0.012872	v1006	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR141	-0.138045	v1006	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR141	0.338707	v1006	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR141	0.618139	v1006	B	B	B_B	horror
Limbic	BSCMR131	BSCMR141	0.431353	v1006	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR141	0.341461	v1006	B	B	B_B	horror
Default	BSCMR131	BSCMR141	0.4019	v1006	B	B	B_B	horror
Visual	BSCMR131	BSCMR141	-0.437089	v1007	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR141	0.0299334	v1007	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR141	-0.0176433	v1007	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR141	0.492828	v1007	B	B	B_B	horror
Limbic	BSCMR131	BSCMR141	0.167411	v1007	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR141	0.0540952	v1007	B	B	B_B	horror
Default	BSCMR131	BSCMR141	-0.309249	v1007	B	B	B_B	horror
Visual	BSCMR131	BSCMR141	0.0609267	v2000	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR141	0.282854	v2000	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR141	0.0338997	v2000	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR141	0.37128	v2000	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR141	0.011537	v2000	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR141	-0.243971	v2000	B	B	B_B	erotic
Default	BSCMR131	BSCMR141	0.244428	v2000	B	B	B_B	erotic
Visual	BSCMR131	BSCMR141	0.0250901	v2002	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR141	0.394225	v2002	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR141	-0.679325	v2002	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR141	-0.263644	v2002	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR141	-0.0619202	v2002	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR141	-0.275985	v2002	B	B	B_B	erotic
Default	BSCMR131	BSCMR141	0.162591	v2002	B	B	B_B	erotic
Visual	BSCMR131	BSCMR141	-0.0908932	v2003	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR141	-0.328607	v2003	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR141	0.741338	v2003	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR141	0.515465	v2003	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR141	-0.176515	v2003	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR141	0.208149	v2003	B	B	B_B	erotic
Default	BSCMR131	BSCMR141	-0.436185	v2003	B	B	B_B	erotic
Visual	BSCMR131	BSCMR141	0.606173	v2009	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR141	0.534255	v2009	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR141	0.62815	v2009	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR141	0.514413	v2009	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR141	-0.0299505	v2009	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR141	0.544617	v2009	B	B	B_B	erotic
Default	BSCMR131	BSCMR141	0.40092	v2009	B	B	B_B	erotic
Visual	BSCMR131	BSCMR141	-0.0399116	v5000	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR141	-0.0813176	v5000	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR141	0.126218	v5000	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR141	-0.231351	v5000	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR141	0.163425	v5000	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR141	-0.145778	v5000	B	B	B_B	neutral
Default	BSCMR131	BSCMR141	0.0312367	v5000	B	B	B_B	neutral
Visual	BSCMR131	BSCMR141	0.157246	v5001	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR141	-0.220459	v5001	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR141	-0.693859	v5001	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR141	-0.0774568	v5001	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR141	-0.0324492	v5001	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR141	-0.0124963	v5001	B	B	B_B	neutral
Default	BSCMR131	BSCMR141	-0.318802	v5001	B	B	B_B	neutral
Visual	BSCMR131	BSCMR141	0.224729	v5002	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR141	0.0720493	v5002	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR141	0.262534	v5002	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR141	-0.089124	v5002	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR141	-0.132321	v5002	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR141	-0.303418	v5002	B	B	B_B	neutral
Default	BSCMR131	BSCMR141	0.118496	v5002	B	B	B_B	neutral
Visual	BSCMR131	BSCMR141	-0.42764	v5008	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR141	-0.164623	v5008	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR141	0.0259915	v5008	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR141	-0.00200727	v5008	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR141	-0.144813	v5008	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR141	0.349157	v5008	B	B	B_B	neutral
Default	BSCMR131	BSCMR141	-0.199479	v5008	B	B	B_B	neutral
Visual	BSCMR131	BSCMR143	0.226935	v1002	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR143	0.262303	v1002	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR143	0.313993	v1002	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR143	0.478173	v1002	B	B	B_B	horror
Limbic	BSCMR131	BSCMR143	0.295476	v1002	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR143	0.111928	v1002	B	B	B_B	horror
Default	BSCMR131	BSCMR143	0.10199	v1002	B	B	B_B	horror
Visual	BSCMR131	BSCMR143	-0.399561	v1006	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR143	-0.020986	v1006	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR143	-0.388293	v1006	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR143	0.0551562	v1006	B	B	B_B	horror
Limbic	BSCMR131	BSCMR143	0.0422025	v1006	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR143	0.467683	v1006	B	B	B_B	horror
Default	BSCMR131	BSCMR143	0.145204	v1006	B	B	B_B	horror
Visual	BSCMR131	BSCMR143	-0.357494	v1007	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR143	-0.0386177	v1007	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR143	-0.558791	v1007	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR143	0.0811117	v1007	B	B	B_B	horror
Limbic	BSCMR131	BSCMR143	0.0774743	v1007	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR143	-0.361824	v1007	B	B	B_B	horror
Default	BSCMR131	BSCMR143	0.170117	v1007	B	B	B_B	horror
Visual	BSCMR131	BSCMR143	-0.000194048	v2000	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR143	-0.104895	v2000	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR143	0.462328	v2000	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR143	0.168236	v2000	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR143	-0.241809	v2000	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR143	-0.215566	v2000	B	B	B_B	erotic
Default	BSCMR131	BSCMR143	0.212318	v2000	B	B	B_B	erotic
Visual	BSCMR131	BSCMR143	-0.309021	v2002	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR143	-0.278266	v2002	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR143	0.33978	v2002	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR143	0.000620641	v2002	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR143	-0.187767	v2002	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR143	-0.00431401	v2002	B	B	B_B	erotic
Default	BSCMR131	BSCMR143	0.333002	v2002	B	B	B_B	erotic
Visual	BSCMR131	BSCMR143	-0.27275	v2003	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR143	-0.35176	v2003	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR143	0.415589	v2003	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR143	-0.154757	v2003	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR143	-0.166059	v2003	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR143	-0.538167	v2003	B	B	B_B	erotic
Default	BSCMR131	BSCMR143	0.0400023	v2003	B	B	B_B	erotic
Visual	BSCMR131	BSCMR143	0.0828907	v2009	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR143	0.536583	v2009	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR143	0.385824	v2009	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR143	0.396115	v2009	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR143	-0.229324	v2009	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR143	0.209993	v2009	B	B	B_B	erotic
Default	BSCMR131	BSCMR143	-0.225574	v2009	B	B	B_B	erotic
Visual	BSCMR131	BSCMR143	-0.43438	v5000	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR143	0.350547	v5000	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR143	-0.0698247	v5000	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR143	0.320671	v5000	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR143	0.148891	v5000	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR143	0.440065	v5000	B	B	B_B	neutral
Default	BSCMR131	BSCMR143	0.330821	v5000	B	B	B_B	neutral
Visual	BSCMR131	BSCMR143	0.64901	v5001	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR143	-0.260244	v5001	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR143	0.11909	v5001	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR143	0.352378	v5001	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR143	-0.353386	v5001	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR143	-0.231816	v5001	B	B	B_B	neutral
Default	BSCMR131	BSCMR143	-0.165248	v5001	B	B	B_B	neutral
Visual	BSCMR131	BSCMR143	0.3938	v5002	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR143	-0.698842	v5002	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR143	0.591719	v5002	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR143	0.0462225	v5002	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR143	-0.0807597	v5002	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR143	-0.226606	v5002	B	B	B_B	neutral
Default	BSCMR131	BSCMR143	-0.446601	v5002	B	B	B_B	neutral
Visual	BSCMR131	BSCMR143	0.274669	v5008	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR143	0.490554	v5008	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR143	0.125341	v5008	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR143	-0.134493	v5008	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR143	-0.0281447	v5008	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR143	-0.358857	v5008	B	B	B_B	neutral
Default	BSCMR131	BSCMR143	0.0406174	v5008	B	B	B_B	neutral
Visual	BSCMR131	BSCMR144	0.278748	v1001	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR144	-0.00552507	v1001	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR144	-0.0999514	v1001	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR144	-0.49138	v1001	B	B	B_B	horror
Limbic	BSCMR131	BSCMR144	0.131049	v1001	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR144	0.368907	v1001	B	B	B_B	horror
Default	BSCMR131	BSCMR144	0.335107	v1001	B	B	B_B	horror
Visual	BSCMR131	BSCMR144	0.508745	v1002	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR144	-0.134982	v1002	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR144	0.387275	v1002	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR144	0.176899	v1002	B	B	B_B	horror
Limbic	BSCMR131	BSCMR144	0.39568	v1002	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR144	0.222327	v1002	B	B	B_B	horror
Default	BSCMR131	BSCMR144	0.154965	v1002	B	B	B_B	horror
Visual	BSCMR131	BSCMR144	-0.289437	v1006	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR144	0.509612	v1006	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR144	0.14275	v1006	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR144	0.296569	v1006	B	B	B_B	horror
Limbic	BSCMR131	BSCMR144	0.173478	v1006	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR144	-0.0139669	v1006	B	B	B_B	horror
Default	BSCMR131	BSCMR144	0.23985	v1006	B	B	B_B	horror
Visual	BSCMR131	BSCMR144	-0.387733	v1007	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR144	-0.52598	v1007	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR144	-0.835612	v1007	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR144	-0.401545	v1007	B	B	B_B	horror
Limbic	BSCMR131	BSCMR144	-0.560493	v1007	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR144	0.316127	v1007	B	B	B_B	horror
Default	BSCMR131	BSCMR144	0.443039	v1007	B	B	B_B	horror
Visual	BSCMR131	BSCMR144	-0.228462	v2000	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR144	0.556656	v2000	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR144	0.759645	v2000	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR144	-0.604672	v2000	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR144	0.211091	v2000	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR144	-0.164025	v2000	B	B	B_B	erotic
Default	BSCMR131	BSCMR144	0.280164	v2000	B	B	B_B	erotic
Visual	BSCMR131	BSCMR144	0.428744	v2002	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR144	0.793973	v2002	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR144	0.430832	v2002	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR144	0.439053	v2002	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR144	-0.641027	v2002	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR144	0.4005	v2002	B	B	B_B	erotic
Default	BSCMR131	BSCMR144	-0.566972	v2002	B	B	B_B	erotic
Visual	BSCMR131	BSCMR144	-0.328038	v2003	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR144	0.329923	v2003	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR144	-0.0686043	v2003	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR144	-0.480987	v2003	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR144	-0.441822	v2003	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR144	-0.0439368	v2003	B	B	B_B	erotic
Default	BSCMR131	BSCMR144	-0.080097	v2003	B	B	B_B	erotic
Visual	BSCMR131	BSCMR144	0.714892	v2009	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR144	0.735443	v2009	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR144	0.469017	v2009	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR144	0.648011	v2009	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR144	0.465231	v2009	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR144	-0.127889	v2009	B	B	B_B	erotic
Default	BSCMR131	BSCMR144	0.715233	v2009	B	B	B_B	erotic
Visual	BSCMR131	BSCMR144	0.21549	v5000	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR144	-0.0472983	v5000	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR144	0.132792	v5000	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR144	8.02504e-05	v5000	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR144	0.0510935	v5000	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR144	0.083707	v5000	B	B	B_B	neutral
Default	BSCMR131	BSCMR144	0.368127	v5000	B	B	B_B	neutral
Visual	BSCMR131	BSCMR144	0.421589	v5001	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR144	0.0371389	v5001	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR144	-0.741224	v5001	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR144	0.0420723	v5001	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR144	0.311892	v5001	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR144	-0.655162	v5001	B	B	B_B	neutral
Default	BSCMR131	BSCMR144	-0.712389	v5001	B	B	B_B	neutral
Visual	BSCMR131	BSCMR144	0.827704	v5002	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR144	-0.178281	v5002	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR144	0.0546197	v5002	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR144	0.328767	v5002	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR144	0.24507	v5002	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR144	0.24025	v5002	B	B	B_B	neutral
Default	BSCMR131	BSCMR144	0.589872	v5002	B	B	B_B	neutral
Visual	BSCMR131	BSCMR144	0.277325	v5008	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR144	-0.0211565	v5008	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR144	0.120988	v5008	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR144	-0.141301	v5008	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR144	-0.330641	v5008	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR144	0.0799057	v5008	B	B	B_B	neutral
Default	BSCMR131	BSCMR144	-0.335579	v5008	B	B	B_B	neutral
Visual	BSCMR131	BSCMR145	0.468972	v1001	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR145	0.202417	v1001	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR145	-0.464446	v1001	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR145	-0.23385	v1001	B	B	B_B	horror
Limbic	BSCMR131	BSCMR145	-0.0825601	v1001	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR145	-0.0247803	v1001	B	B	B_B	horror
Default	BSCMR131	BSCMR145	0.0462379	v1001	B	B	B_B	horror
Visual	BSCMR131	BSCMR145	0.490659	v1002	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR145	0.521885	v1002	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR145	0.653252	v1002	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR145	0.437472	v1002	B	B	B_B	horror
Limbic	BSCMR131	BSCMR145	0.726528	v1002	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR145	-0.309586	v1002	B	B	B_B	horror
Default	BSCMR131	BSCMR145	-0.310888	v1002	B	B	B_B	horror
Visual	BSCMR131	BSCMR145	0.440015	v1006	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR145	-0.436534	v1006	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR145	0.452435	v1006	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR145	0.0970831	v1006	B	B	B_B	horror
Limbic	BSCMR131	BSCMR145	0.215404	v1006	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR145	0.427552	v1006	B	B	B_B	horror
Default	BSCMR131	BSCMR145	-0.0371085	v1006	B	B	B_B	horror
Visual	BSCMR131	BSCMR145	-0.020113	v1007	B	B	B_B	horror
Somatomotor	BSCMR131	BSCMR145	-0.0520003	v1007	B	B	B_B	horror
Dorsal_Attention	BSCMR131	BSCMR145	0.178747	v1007	B	B	B_B	horror
Ventral_Attention	BSCMR131	BSCMR145	-0.195957	v1007	B	B	B_B	horror
Limbic	BSCMR131	BSCMR145	0.0160722	v1007	B	B	B_B	horror
Frontoparietal	BSCMR131	BSCMR145	0.178065	v1007	B	B	B_B	horror
Default	BSCMR131	BSCMR145	-0.264007	v1007	B	B	B_B	horror
Visual	BSCMR131	BSCMR145	-0.203567	v2000	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR145	-0.119838	v2000	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR145	-0.0315933	v2000	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR145	-0.101828	v2000	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR145	-0.00419587	v2000	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR145	-0.660851	v2000	B	B	B_B	erotic
Default	BSCMR131	BSCMR145	-0.655382	v2000	B	B	B_B	erotic
Visual	BSCMR131	BSCMR145	-0.365701	v2002	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR145	-0.155101	v2002	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR145	-0.202497	v2002	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR145	-0.699731	v2002	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR145	-0.467282	v2002	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR145	-0.114232	v2002	B	B	B_B	erotic
Default	BSCMR131	BSCMR145	-0.00800926	v2002	B	B	B_B	erotic
Visual	BSCMR131	BSCMR145	-0.517635	v2003	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR145	0.226173	v2003	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR145	-0.311078	v2003	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR145	-0.380045	v2003	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR145	0.120851	v2003	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR145	0.770128	v2003	B	B	B_B	erotic
Default	BSCMR131	BSCMR145	0.39022	v2003	B	B	B_B	erotic
Visual	BSCMR131	BSCMR145	0.46709	v2009	B	B	B_B	erotic
Somatomotor	BSCMR131	BSCMR145	0.656407	v2009	B	B	B_B	erotic
Dorsal_Attention	BSCMR131	BSCMR145	0.467433	v2009	B	B	B_B	erotic
Ventral_Attention	BSCMR131	BSCMR145	0.0732278	v2009	B	B	B_B	erotic
Limbic	BSCMR131	BSCMR145	-0.0769549	v2009	B	B	B_B	erotic
Frontoparietal	BSCMR131	BSCMR145	-0.104729	v2009	B	B	B_B	erotic
Default	BSCMR131	BSCMR145	-0.172259	v2009	B	B	B_B	erotic
Visual	BSCMR131	BSCMR145	-0.548331	v5000	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR145	-0.286383	v5000	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR145	-0.235389	v5000	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR145	-0.157652	v5000	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR145	0.194206	v5000	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR145	0.392028	v5000	B	B	B_B	neutral
Default	BSCMR131	BSCMR145	-0.163768	v5000	B	B	B_B	neutral
Visual	BSCMR131	BSCMR145	0.225565	v5001	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR145	0.533515	v5001	B	B	B_B	neutral
Dorsal_Attention	BSCMR131	BSCMR145	0.208645	v5001	B	B	B_B	neutral
Ventral_Attention	BSCMR131	BSCMR145	-0.0696939	v5001	B	B	B_B	neutral
Limbic	BSCMR131	BSCMR145	-0.217259	v5001	B	B	B_B	neutral
Frontoparietal	BSCMR131	BSCMR145	0.416658	v5001	B	B	B_B	neutral
Default	BSCMR131	BSCMR145	0.470543	v5001	B	B	B_B	neutral
Visual	BSCMR131	BSCMR145	0.742112	v5002	B	B	B_B	neutral
Somatomotor	BSCMR131	BSCMR145	-0.111766	v5002	B	B	B_B	neutral
